Customer ID,Support Ticket ID,Issue Category,Resolution Time,Customer Satisfaction Score
19768,40258,technical,10,1
17426,40067,technical,26,3
12310,46490,technical,20,3
12977,48221,technical,28,4
12474,40437,billing,21,5
10476,43000,technical,45,4
12626,45355,billing,43,4
11531,48514,technical,9,2
12868,44146,billing,22,5
18162,46552,billing,12,3
13174,48153,technical,9,3
19272,47323,technical,31,2
14844,45316,billing,24,3
14177,40286,technical,47,2
11645,43703,billing,21,2
16599,43508,technical,21,1
18633,46873,billing,48,2
18425,48757,technical,14,1
15338,42942,billing,34,4
11782,43552,billing,32,5
18392,45842,technical,6,4
15450,46351,billing,46,5
15451,45765,technical,3,1
12509,41161,technical,4,2
17792,41585,technical,35,4
16998,43696,technical,17,1
19560,47497,technical,14,1
17392,46258,technical,12,5
16728,44021,billing,36,5
10670,42670,billing,15,4
14151,44240,technical,40,5
15579,47197,technical,33,3
18829,47105,technical,34,5
14617,43904,billing,23,5
17422,49141,technical,15,5
19339,42955,billing,37,3
14929,40290,technical,33,3
19160,43086,technical,22,4
10091,48408,billing,19,5
17149,41960,billing,6,1
12046,44015,technical,17,2
10869,49106,technical,38,3
18279,41859,technical,28,5
10265,44116,billing,37,4
12928,48690,technical,28,5
15259,45495,billing,15,1
14726,43700,technical,32,5
10688,42753,technical,23,1
19957,45971,technical,19,1
19915,45413,technical,8,1
19105,45584,billing,6,1
17390,41020,billing,21,3
17406,45185,billing,5,4
11359,45550,technical,15,1
16963,46270,billing,8,3
19166,46463,billing,45,4
18770,43004,billing,31,4
13465,40654,technical,31,1
11388,44162,technical,28,3
13836,44539,technical,41,1
14181,40869,billing,25,4
17843,48042,billing,21,2
11589,45171,technical,28,4
19421,44210,technical,41,1
18339,40875,technical,17,2
16226,45302,technical,24,2
16710,47496,technical,44,3
13413,49133,technical,26,4
16346,42106,technical,24,3
19287,46027,technical,21,2
18519,47834,billing,40,5
17693,40751,billing,43,2
17517,49663,technical,45,3
13577,40618,technical,21,5
19504,47113,technical,24,1
14443,46697,technical,2,4
14513,45966,technical,24,3
19784,47437,billing,45,4
13126,43774,technical,5,5
17616,46363,billing,6,5
19383,40937,billing,9,3
10507,45610,technical,16,5
10140,42106,billing,5,1
11837,45541,billing,16,5
19971,43901,technical,23,2
19196,49005,technical,16,1
10108,44850,technical,28,5
10858,47971,billing,42,3
12481,46967,technical,3,3
17040,46154,technical,40,2
11105,46956,billing,8,3
11317,42037,billing,34,1
18570,46052,technical,3,2
16328,47553,billing,17,1
12243,46343,billing,41,5
19158,42746,technical,31,3
13197,47635,technical,26,3
16830,44115,technical,48,5
12667,45656,technical,37,3
17603,40533,technical,26,3
16691,47259,technical,9,5
14974,49573,technical,3,3
17278,48008,billing,2,1
10145,41844,billing,36,4
15798,47058,technical,44,5
13538,40770,technical,37,3
16763,42390,billing,14,4
19485,42888,billing,21,5
18536,42003,billing,34,4
11086,46768,billing,37,4
16578,45385,technical,16,3
10705,45396,billing,30,2
12457,49320,billing,28,2
12628,45253,technical,38,2
16784,43919,billing,45,1
15055,46499,billing,1,5
17156,47044,technical,24,4
10311,41018,billing,4,3
12748,46919,billing,15,5
12751,49429,technical,30,4
10196,41428,billing,35,4
17760,42371,technical,6,5
10129,40283,billing,34,4
19060,40773,billing,23,1
19921,49797,billing,30,3
12094,40497,billing,24,1
16234,42109,billing,9,4
19495,48531,technical,11,4
11968,45272,billing,37,3
12975,45996,technical,9,2
15055,41556,technical,10,3
10662,46154,billing,14,4
17310,42623,billing,42,3
13641,49799,technical,12,5
19269,45122,billing,5,5
13224,44884,technical,46,4
15427,46360,billing,14,3
12907,49686,technical,39,5
17682,48528,technical,13,5
10269,43853,technical,9,1
15222,40795,technical,27,5
14789,40929,technical,35,5
14641,47160,technical,5,2
12447,47699,technical,1,4
19756,48230,billing,16,3
14038,49515,billing,4,4
10741,49432,technical,32,4
17963,47067,billing,4,2
16993,44542,billing,9,5
19717,41105,billing,7,4
17251,45701,billing,31,3
14477,48212,billing,6,5
12478,49695,technical,43,1
15513,43810,technical,38,2
16866,41548,billing,20,4
16139,46911,billing,32,2
19170,44994,billing,29,5
19122,48579,technical,48,4
10585,43636,technical,27,5
15310,42640,technical,37,1
14192,43018,technical,29,3
15678,46420,billing,18,4
16584,45427,technical,40,3
13437,47699,billing,8,2
16604,43813,billing,34,3
16376,45893,technical,2,3
19978,40450,technical,42,1
12546,40311,billing,42,1
18611,49123,billing,2,1
18851,47954,technical,19,5
12119,46675,billing,26,2
13617,45251,billing,24,1
14325,44349,billing,31,2
13780,45562,technical,21,2
11450,40193,technical,37,4
11646,41961,billing,14,1
18300,42818,billing,39,1
12725,46393,billing,14,4
16271,43002,technical,44,5
19933,47528,technical,40,4
12243,47133,billing,27,2
14632,45604,technical,27,1
16676,45230,technical,1,4
10816,46130,technical,25,1
18357,40730,technical,16,5
16974,47360,technical,37,5
17187,40688,billing,15,3
14019,47315,technical,24,4
12459,40825,billing,8,4
12267,44551,technical,34,5
16058,41274,technical,26,5
14079,43335,billing,9,4
12291,43395,billing,24,5
18963,47528,technical,23,4
13068,46555,billing,27,2
19180,40022,billing,15,3
13927,46214,billing,37,5
17384,42311,technical,2,2
14527,40045,billing,5,3
11773,41486,billing,14,5
12851,48148,billing,42,1
18480,41947,billing,6,1
17147,43068,billing,32,3
10218,45656,billing,2,4
11800,46927,technical,9,4
14484,46915,billing,15,3
11064,41170,technical,12,1
18631,41261,technical,18,4
12216,40446,billing,12,5
13760,45713,billing,35,2
14739,42314,technical,5,2
18621,43164,technical,38,2
15640,44057,billing,13,2
14234,47156,technical,28,2
11229,48365,billing,21,5
11191,44013,technical,29,1
17273,45736,billing,34,5
10285,42342,billing,29,5
13448,45091,technical,31,2
11315,45246,billing,38,4
15366,45752,technical,10,5
10374,49449,technical,20,2
11144,48644,billing,43,3
12293,47380,technical,34,1
18482,42490,technical,47,2
14802,45744,technical,43,1
18070,48449,technical,35,4
11268,42880,technical,20,2
11456,45766,technical,13,3
16721,47745,billing,24,3
16689,44107,billing,34,4
10065,46065,technical,5,1
16910,47450,technical,17,5
15178,45117,billing,14,3
15924,46945,billing,21,3
16159,43601,technical,4,2
14826,44838,billing,41,2
10934,48560,billing,42,5
11511,46593,technical,5,2
14195,45920,technical,10,4
12436,48717,billing,40,4
17846,46847,billing,28,5
16022,44121,technical,20,1
16974,40913,billing,45,5
10454,46279,technical,29,3
12991,45290,technical,37,4
18631,45963,billing,32,1
15424,49985,billing,40,1
11252,49332,billing,29,2
15871,49911,billing,30,4
15675,44766,technical,29,1
17739,45924,technical,32,1
12972,45777,billing,1,4
18154,45150,technical,11,1
11032,40691,technical,3,3
14524,49074,billing,8,3
10346,43353,billing,11,2
18429,43034,technical,40,4
11620,44889,billing,24,4
19388,49434,billing,32,3
10508,41340,billing,15,5
17574,46754,billing,7,2
10971,47450,technical,2,3
19331,49456,billing,40,5
11769,49102,technical,12,1
14422,47097,billing,37,5
14570,45112,technical,32,3
10534,48142,billing,27,3
10953,48091,technical,36,1
19154,46343,technical,11,2
14924,42789,technical,27,4
18192,45198,technical,19,2
13909,49497,technical,9,5
10941,40246,technical,18,3
14442,40699,technical,41,4
17311,43787,technical,31,4
16732,44402,billing,45,1
16389,45301,technical,21,3
12299,41328,billing,22,5
16744,40383,technical,25,3
14725,46170,technical,10,5
11144,44854,billing,40,4
16657,43985,billing,14,2
12051,47398,technical,18,3
14271,42887,billing,46,2
12411,46440,billing,15,2
14846,40145,technical,5,5
17556,46829,billing,41,3
16797,45815,technical,8,5
11605,46373,technical,9,5
10342,41392,billing,48,5
18113,43266,technical,1,5
10479,41473,technical,40,1
17992,44372,billing,40,5
10849,41164,billing,26,5
15421,46814,technical,34,3
13165,40131,billing,48,3
14236,49626,technical,37,4
16391,43807,technical,34,4
10844,45685,billing,19,1
15389,46239,technical,24,5
10796,46286,billing,37,3
19132,43797,technical,36,5
13084,40217,billing,17,1
16476,43573,technical,22,3
15470,43351,billing,28,1
17479,45632,billing,38,3
19334,40092,billing,32,2
10089,43868,billing,9,4
11051,43671,billing,34,5
18721,42250,billing,42,3
14762,42636,billing,7,4
19940,46105,technical,6,5
18733,44902,technical,40,4
10938,47160,billing,29,4
11884,40685,technical,40,2
17186,41787,technical,21,2
11447,47619,billing,35,3
16255,43691,technical,18,3
16234,46016,technical,4,3
19049,48428,billing,4,2
18136,47137,billing,9,1
17513,48069,technical,1,3
17648,48138,technical,29,4
17549,49667,billing,46,4
16695,48322,billing,20,1
17958,43832,technical,8,1
19099,47115,technical,48,1
12369,49121,billing,32,5
10608,40928,billing,33,3
15004,48011,technical,10,3
12216,43678,technical,20,1
16529,46507,technical,14,3
12392,41966,technical,2,4
19077,42094,billing,22,5
15420,41287,technical,35,1
15551,41723,billing,8,4
10259,42891,technical,16,5
15703,43818,billing,9,5
12235,47199,technical,27,5
14485,47040,technical,6,5
11357,41176,billing,33,4
12605,41329,technical,29,1
12645,45408,technical,33,5
13777,49567,billing,5,5
14252,43255,billing,42,1
11776,49821,technical,21,3
14976,47834,billing,8,4
10820,47696,billing,36,2
19306,44110,billing,25,4
19354,42671,billing,32,2
14484,40991,technical,47,1
15522,45161,technical,20,1
16591,42643,billing,8,2
12987,40154,technical,33,2
12154,41774,technical,24,1
19425,49261,technical,12,3
18286,40348,billing,12,1
11273,48077,technical,48,1
14475,44723,billing,2,5
10903,42752,technical,6,1
10314,41648,billing,24,4
16371,46862,technical,39,3
11615,47258,technical,21,1
18151,42081,technical,19,2
11201,49553,billing,7,5
15481,49365,billing,44,5
17556,47157,billing,14,1
10872,48426,billing,31,3
19966,42490,billing,29,2
13101,41254,billing,38,2
16298,43530,billing,14,1
11344,44124,technical,42,3
12914,44600,billing,17,1
16030,47605,billing,48,2
17310,41975,billing,36,3
17864,45278,billing,21,2
12403,47716,billing,39,3
19815,40451,billing,21,3
13631,42763,billing,39,1
11049,43964,billing,42,5
16473,42422,technical,19,4
13816,44632,technical,34,2
12543,45692,technical,44,1
12215,44337,billing,9,3
13021,42713,technical,9,3
17117,46722,billing,22,5
10047,42796,technical,7,4
11496,45903,billing,18,4
12449,41051,billing,6,5
10808,45996,technical,47,1
10481,41159,billing,29,5
10791,49927,billing,14,4
19423,42360,technical,25,1
14220,42352,technical,35,2
17231,44950,billing,33,5
12663,49206,billing,44,2
12214,44786,technical,9,3
19041,44423,billing,7,2
13133,48313,technical,13,2
14058,44363,technical,7,4
17766,44377,technical,46,1
17863,44511,billing,4,3
18550,46888,billing,38,4
11543,44240,billing,21,4
19520,40719,technical,8,2
10666,42336,technical,35,5
16753,47729,billing,23,3
18237,43235,technical,43,5
17080,41637,technical,40,3
19327,48711,technical,26,3
16394,48579,billing,46,1
10294,43412,technical,6,2
11679,45302,technical,30,1
11150,48487,billing,12,5
18242,42878,technical,36,2
10288,47900,technical,4,1
14047,47440,billing,45,1
18243,46503,billing,41,2
10032,41413,technical,8,5
12158,47381,billing,37,5
17199,45231,billing,9,1
18227,48562,technical,2,4
10794,43066,billing,43,2
18907,42392,billing,17,3
15939,43298,billing,21,3
14968,45107,technical,10,3
15340,47175,technical,47,2
16107,41837,technical,43,5
16844,43851,technical,41,4
13975,47316,technical,21,5
14074,47743,technical,21,2
10240,44528,billing,1,3
14145,42549,technical,34,4
18379,47772,billing,34,5
17643,45848,billing,14,4
16079,45670,technical,24,5
11169,48774,billing,11,1
17295,47057,technical,3,3
11582,43193,billing,34,2
18993,46302,billing,41,5
17069,44447,billing,5,1
17147,41766,billing,24,1
17225,46537,billing,40,3
19099,47822,technical,29,3
15405,43280,technical,4,5
14091,42231,technical,37,5
18474,45935,billing,23,1
17482,45993,technical,39,5
12627,45109,technical,33,1
12331,44728,technical,45,5
15647,46851,technical,16,4
19737,45461,technical,24,4
14390,47363,billing,47,4
15848,42144,billing,9,2
19546,45109,billing,24,2
12475,44320,technical,2,3
15633,49471,billing,30,3
12538,44974,billing,1,1
12780,46383,billing,19,4
14462,45497,billing,35,5
11855,46072,technical,37,5
19174,40991,technical,21,2
12363,40509,technical,42,4
19426,46481,billing,27,3
18357,40054,technical,6,3
19624,49581,billing,38,4
15887,49758,technical,6,2
14256,44768,billing,28,4
13078,40913,technical,20,1
16859,48994,technical,5,5
10307,45928,technical,42,3
10274,47312,billing,24,2
14130,40466,technical,46,3
10035,42826,billing,37,2
10485,42976,billing,18,4
11964,49906,billing,23,3
15424,44030,billing,39,1
15113,49231,billing,28,4
15533,44499,billing,28,2
10289,49996,technical,23,3
16156,41269,billing,18,4
12186,43082,billing,39,5
12002,46188,technical,34,3
19388,49904,technical,30,1
17647,47176,billing,7,1
15698,44738,technical,34,1
17724,46572,billing,26,2
19437,43239,billing,27,3
16813,42674,technical,29,4
18895,46441,billing,18,5
13752,48326,technical,37,3
17528,44682,technical,44,5
12874,44277,technical,10,1
12489,49833,technical,35,1
11365,40298,technical,33,2
18644,43259,technical,39,1
11420,42774,technical,34,5
18497,46978,technical,17,5
11850,40835,technical,43,5
12093,45824,technical,24,4
19102,41856,technical,42,3
18563,43737,technical,33,3
10472,44559,technical,16,2
13939,46654,billing,36,4
17030,41733,billing,18,2
10344,48890,technical,12,4
11856,46275,technical,37,2
18084,47172,billing,9,5
17678,45084,billing,17,1
13005,43960,billing,45,1
11342,46600,billing,23,5
10724,42164,billing,17,5
12282,43546,billing,47,4
14456,49510,technical,28,4
13651,48620,billing,25,2
16761,43123,technical,20,1
12873,48144,technical,43,1
10085,48746,technical,16,2
11030,48367,technical,22,5
15626,48684,technical,29,5
17116,49161,billing,40,4
17995,42721,billing,24,3
16401,45443,billing,31,1
15577,40276,billing,21,3
18395,43024,technical,37,1
10329,42007,billing,48,3
11710,49652,technical,41,2
12671,45598,billing,39,2
11953,49111,billing,25,5
17610,45460,technical,31,3
18393,41857,billing,31,1
15684,47020,billing,30,2
13189,44309,technical,4,5
11316,44560,billing,13,1
15688,40836,technical,23,1
12212,48396,billing,25,2
17414,45586,technical,13,1
17664,40446,technical,46,1
10952,44531,billing,30,2
15849,47033,billing,12,5
10361,42251,billing,23,1
13441,44487,billing,31,4
19663,43626,technical,2,4
16803,44089,billing,28,2
10384,42032,technical,23,5
10896,43231,billing,22,2
10021,49245,billing,14,4
12036,45857,technical,30,5
12214,41776,technical,2,2
17007,42209,billing,7,3
16774,42034,billing,35,5
15482,43077,technical,34,4
18700,46796,technical,33,2
17374,47180,technical,40,5
19624,44516,technical,47,4
15447,49045,technical,25,4
12706,46593,technical,16,2
11963,41111,technical,4,4
13607,47309,technical,7,2
14532,42547,billing,41,5
17044,49386,technical,8,1
19349,40039,billing,44,3
14246,47176,technical,10,2
15042,47802,technical,35,3
10601,43157,billing,39,3
14176,42275,technical,35,2
10067,47662,technical,40,5
18988,46270,billing,38,1
17266,48243,billing,12,1
16063,42847,billing,46,1
18323,43944,technical,8,5
10609,48274,technical,33,5
13142,40687,billing,30,4
10566,41858,billing,47,5
14586,49643,technical,30,4
18995,41567,technical,23,5
10385,48825,billing,18,1
16929,47302,technical,47,2
14140,47588,technical,39,4
12166,48618,technical,34,4
19763,44354,billing,30,4
13382,45901,technical,45,5
14625,46720,billing,36,5
15672,48708,billing,23,4
13480,47706,technical,27,1
12743,43910,billing,32,3
10658,43350,technical,24,1
16880,49094,technical,4,1
14317,43430,billing,29,3
18178,41404,technical,41,4
19799,48424,billing,11,1
11729,44396,technical,9,1
11017,43761,billing,38,2
11140,41338,billing,22,2
11835,46152,technical,1,1
16751,49403,billing,26,1
11693,43287,technical,17,3
17737,48124,technical,37,4
11281,49281,technical,48,4
16944,43271,billing,46,1
10999,49501,billing,36,5
17894,40258,technical,7,5
10971,40342,technical,41,1
17564,40138,billing,47,4
17818,48543,technical,48,3
13155,45973,billing,16,4
14789,41066,billing,37,3
19614,45906,billing,4,5
12093,41490,technical,43,3
18931,41285,technical,15,3
16605,45156,technical,18,1
18729,48385,technical,28,4
13289,49201,billing,31,4
18116,45578,technical,28,4
18872,49648,billing,46,1
18513,47957,technical,2,5
13991,40983,technical,16,2
11396,41252,billing,6,5
18991,46721,technical,24,3
18321,48381,billing,35,2
10336,45982,billing,23,1
17484,42729,billing,47,3
14035,44902,technical,16,3
11282,45156,billing,42,1
12846,42212,billing,43,1
18669,44041,technical,21,1
14088,41625,technical,16,2
17489,42979,billing,6,4
15539,44631,billing,13,4
12378,43761,technical,41,4
19476,41501,technical,3,3
13095,42936,billing,3,5
19110,44744,technical,15,4
14647,45828,technical,2,4
11190,49610,technical,20,5
11938,40294,billing,46,3
13105,42030,billing,6,4
19418,40145,billing,17,2
10703,45678,billing,7,1
11167,49728,technical,29,4
19638,43106,technical,1,1
11131,41545,technical,15,1
16199,44525,billing,36,5
10346,49544,technical,45,2
17667,41106,technical,37,2
11087,46202,technical,30,5
19786,44397,billing,18,4
14117,46182,technical,44,5
12212,43757,billing,44,5
12546,45976,billing,1,4
17542,48833,technical,14,4
16280,40712,billing,22,1
11945,42438,billing,28,5
12696,42143,technical,33,4
18268,43305,billing,34,4
12197,46124,technical,33,4
16714,46352,billing,1,1
11767,43005,technical,28,1
14917,45900,billing,6,2
16429,40682,technical,22,4
10961,44848,billing,11,5
10750,44915,technical,6,1
10104,47913,billing,36,5
10599,45766,billing,25,2
15169,48551,technical,20,5
18330,43039,billing,20,4
10210,41344,technical,16,1
14668,44325,technical,16,1
11468,41737,billing,14,3
14242,45589,technical,29,3
15530,40552,billing,4,1
11790,44272,technical,42,2
12196,44357,billing,10,5
11634,49763,billing,17,4
14608,47425,billing,46,4
17661,48569,technical,41,2
19767,43073,technical,45,1
11469,40037,billing,35,2
11413,48583,technical,26,1
11713,49891,technical,20,2
18207,45373,billing,25,5
13092,43742,billing,24,2
15844,47377,billing,38,4
12860,40421,billing,24,1
14837,43102,billing,27,3
12055,41428,technical,1,5
12787,47877,billing,37,2
18920,42507,technical,22,5
18564,45857,billing,18,5
14310,46211,technical,34,2
13008,47023,technical,17,2
14374,47746,billing,30,1
10400,44643,technical,34,5
17684,44299,billing,38,3
16721,47546,technical,42,3
12347,46201,billing,37,3
17066,41204,billing,45,4
10181,42716,technical,25,1
14028,47370,technical,31,5
18121,46572,billing,37,2
18650,49366,billing,3,4
18837,42501,technical,47,1
13803,41803,technical,6,4
18086,41538,technical,18,1
18861,47691,billing,2,4
14549,49902,technical,6,4
17793,46272,billing,3,2
16004,44207,billing,7,2
19792,49420,billing,42,1
13142,40195,technical,21,5
