Transaction ID,Product ID,Product Category,Sales Date,Revenue,Customer ID,Customer Age,Location,Industry,Customer Since,Lead ID,Lead Source,Lead Conversion Date,Lead Score,Sales Rep ID,Number of Leads Handled,Number of Successful Conversions,Total Sales Value,Support Ticket ID,Issue Category,Resolution Time,Customer Satisfaction Score
5082,137,CRM software,2020-05-14 21:12:32,3365.66,14222,52,North America,Technology,2020-02-15 13:25:18,28875,social media,2020-04-06 05:14:33,5,358,49,40,14840.3,46066,billing,41,1
1337,148,CRM software,2022-10-04 19:24:32,2522.0,11404,50,Europe,Technology,2020-04-30 09:46:58,24142,social media,2021-03-02 10:49:24,1,377,85,43,8441.23,41808,billing,23,5
3526,181,cloud storage,2020-12-29 22:14:59,2083.43,11150,22,North America,Technology,2020-08-31 23:08:04,24697,social media,2020-12-18 03:29:55,10,360,67,29,7377.23,48418,billing,34,5
8752,137,cloud storage,2022-07-17 15:38:39,4686.66,18182,58,South America,Healthcare,2020-11-27 00:13:33,23939,email marketing,2021-03-15 20:50:26,10,375,22,16,17202.92,41707,billing,27,5
5286,175,cloud storage,2022-10-20 17:33:12,4231.39,15428,21,North America,Healthcare,2022-04-04 19:53:16,22321,email marketing,2022-06-18 14:54:04,2,377,86,33,14221.81,46031,billing,32,2
4673,160,cloud storage,2021-02-07 07:55:48,2368.63,18001,65,Europe,Finance,2020-08-08 18:33:33,26414,email marketing,2020-10-01 08:06:02,8,354,41,43,7479.38,44154,technical,12,4
5913,187,CRM software,2021-01-18 00:26:15,1723.32,11168,54,North America,Healthcare,2020-08-26 05:33:33,22716,email marketing,2020-11-24 23:24:42,2,377,63,26,16153.94,40508,technical,15,4
2268,196,CRM software,2022-08-01 05:58:50,2345.7,18819,69,Europe,Healthcare,2021-09-15 08:08:59,26140,social media,2021-09-30 22:12:25,10,309,24,6,15517.76,43755,billing,19,2
2318,124,CRM software,2021-01-26 22:43:33,2835.23,14138,29,Asia,Technology,2020-07-01 06:25:57,21807,email marketing,2020-09-29 02:40:48,5,321,94,17,15203.34,40809,billing,15,1
7772,156,cloud storage,2022-07-23 02:00:21,1639.69,16245,43,Asia,Finance,2022-07-06 10:43:46,28940,social media,2022-07-21 06:24:55,5,384,67,41,18354.78,44278,technical,31,3
8799,161,CRM software,2021-05-10 04:45:17,2349.7,15829,48,Europe,Technology,2020-06-28 18:57:50,26234,email marketing,2020-11-25 10:54:04,8,396,32,27,10914.93,47822,billing,22,4
9448,192,CRM software,2022-01-11 09:34:15,3371.78,18533,29,Europe,Retail,2020-12-30 09:43:10,24719,email marketing,2021-05-03 17:00:16,10,382,11,42,12601.69,44013,technical,46,2
8390,171,CRM software,2021-08-13 16:51:54,2754.44,15117,37,Asia,Healthcare,2020-02-19 21:26:20,24635,email marketing,2020-08-05 20:53:43,4,389,56,24,14813.89,49424,technical,25,1
6938,159,CRM software,2020-02-03 23:40:54,2649.61,12535,22,North America,Technology,2020-01-03 09:09:55,27518,email marketing,2020-01-06 21:03:00,5,321,30,5,11093.23,48641,technical,44,5
3410,198,CRM software,2020-02-15 20:45:37,1255.47,12496,50,Europe,Retail,2020-01-27 14:38:40,23292,social media,2020-02-11 14:46:01,4,317,79,10,7215.86,45136,technical,9,3
4948,158,cloud storage,2021-12-22 09:11:00,1407.74,16512,37,North America,Finance,2020-05-20 13:33:11,20824,email marketing,2021-07-13 13:44:48,6,365,69,48,10005.79,42730,technical,32,4
1118,135,cloud storage,2022-03-26 23:51:10,3099.09,14417,54,Europe,Finance,2020-10-20 19:23:42,22171,social media,2021-11-05 15:44:13,5,365,18,23,9067.67,47022,technical,4,2
6678,101,CRM software,2020-09-19 06:48:43,2334.43,10780,27,North America,Finance,2020-04-28 08:00:20,26785,email marketing,2020-06-27 16:35:21,4,387,83,35,8046.63,48413,technical,18,4
7698,187,cloud storage,2021-07-09 22:25:10,4912.27,18616,46,Asia,Technology,2020-07-06 04:30:35,27459,email marketing,2020-07-14 08:09:18,8,397,87,28,14308.33,47425,billing,25,2
6022,100,CRM software,2021-10-12 18:08:54,3682.59,10733,46,North America,Healthcare,2020-09-21 21:17:42,26016,social media,2021-02-01 18:15:30,6,316,85,50,16186.98,45137,technical,48,3
3689,155,CRM software,2020-02-22 22:09:26,4874.65,13245,31,Europe,Healthcare,2020-01-07 22:37:52,22774,social media,2020-02-12 17:24:24,8,301,57,34,12740.47,41580,technical,18,3
9144,146,cloud storage,2020-08-29 02:31:59,3053.38,12659,55,Asia,Retail,2020-08-23 03:32:26,26930,social media,2020-08-24 10:36:19,1,305,39,43,9775.7,42889,billing,7,5
8512,115,cloud storage,2021-01-13 04:50:01,3175.07,14766,59,Asia,Healthcare,2020-08-14 13:44:51,28766,email marketing,2020-11-24 14:34:43,6,309,48,7,18584.06,41013,technical,29,4
2003,128,cloud storage,2022-05-19 09:00:29,3466.82,18375,46,Asia,Finance,2021-12-25 19:23:54,20960,social media,2022-03-25 10:35:35,5,354,60,37,16571.34,40489,billing,24,5
3355,147,CRM software,2021-06-23 11:32:21,1923.55,16313,55,South America,Technology,2021-05-12 17:45:12,23092,social media,2021-05-29 02:17:07,3,377,49,22,6508.65,45754,technical,24,4
5837,108,CRM software,2020-01-26 13:08:34,2363.92,14101,24,North America,Technology,2020-01-20 09:37:55,21242,email marketing,2020-01-21 17:05:14,6,392,33,15,19253.83,44339,billing,15,5
3828,123,cloud storage,2020-09-23 08:59:44,3018.28,11933,50,South America,Retail,2020-02-09 03:07:55,26926,email marketing,2020-02-19 10:25:03,9,369,36,48,16381.9,43765,billing,27,4
8591,182,CRM software,2020-09-30 12:15:11,1248.63,11707,52,Europe,Healthcare,2020-06-20 12:50:06,29206,social media,2020-07-06 08:43:19,8,368,24,12,17529.81,41898,billing,45,3
4959,109,CRM software,2020-10-25 23:07:21,4622.64,15941,48,Asia,Finance,2020-09-05 19:27:00,28845,email marketing,2020-09-21 16:40:10,8,388,25,41,19450.24,41582,technical,7,5
5041,165,cloud storage,2020-06-15 14:15:53,4748.24,17644,31,Europe,Healthcare,2020-01-06 20:15:43,24242,social media,2020-05-09 09:45:13,8,317,56,22,5699.45,43745,billing,1,5
1008,175,cloud storage,2022-03-04 03:11:41,2456.21,12996,37,Asia,Technology,2020-03-12 22:57:53,23878,email marketing,2020-08-10 20:35:47,5,308,48,26,13319.52,42217,billing,37,4
8579,175,CRM software,2021-05-24 23:12:13,2858.22,19519,63,South America,Technology,2021-03-26 07:20:24,21986,social media,2021-03-29 00:06:47,7,375,99,49,13315.14,46586,billing,15,5
2382,135,cloud storage,2022-03-19 00:43:49,1524.84,18880,41,Asia,Retail,2021-12-03 03:08:49,20754,email marketing,2021-12-20 06:02:37,6,326,65,30,13693.94,48235,technical,40,4
9015,168,cloud storage,2020-01-23 17:59:01,2078.04,10544,23,Asia,Technology,2020-01-16 13:05:09,26806,social media,2020-01-23 15:52:26,6,357,12,33,5316.08,44357,technical,48,3
3810,124,cloud storage,2020-03-01 16:20:03,2909.3,15281,31,Europe,Healthcare,2020-01-19 17:18:35,25668,email marketing,2020-02-29 08:40:25,10,384,11,45,6700.59,47151,technical,37,5
1927,168,CRM software,2022-06-27 16:14:48,1657.26,19749,49,Asia,Retail,2021-09-19 22:13:33,27793,social media,2022-04-24 19:28:42,8,350,55,24,18136.68,40049,billing,40,3
9746,131,CRM software,2022-10-20 22:57:32,2330.37,19474,33,North America,Healthcare,2022-08-06 15:28:05,25734,social media,2022-08-18 00:10:01,8,336,70,38,15769.38,41341,billing,39,2
4062,183,cloud storage,2021-11-27 19:43:13,4003.81,16712,68,Europe,Finance,2020-09-01 08:09:53,28658,email marketing,2020-11-06 22:31:49,4,380,94,47,17673.35,41496,technical,6,3
6008,101,CRM software,2021-02-07 18:46:50,3944.58,11193,43,Europe,Technology,2020-08-28 05:37:16,27218,social media,2021-01-17 03:37:45,10,396,44,44,8241.9,41340,technical,10,2
1991,104,cloud storage,2021-02-13 03:00:47,3813.38,10474,50,Europe,Retail,2020-12-16 13:32:42,24278,social media,2021-01-09 03:39:13,10,331,16,14,12628.84,44628,technical,25,4
4820,159,CRM software,2020-06-20 20:05:23,3580.92,16671,28,South America,Technology,2020-06-14 00:46:59,29782,email marketing,2020-06-17 02:27:49,5,391,55,32,12175.19,46466,technical,16,3
8331,128,cloud storage,2021-07-13 22:50:22,2885.45,16607,63,South America,Finance,2020-08-20 16:46:00,28436,email marketing,2021-01-31 13:59:33,6,323,85,33,8525.93,45394,technical,21,5
9246,142,cloud storage,2022-08-17 20:27:49,3607.68,10092,42,Europe,Finance,2021-10-09 12:34:18,25726,email marketing,2022-05-31 21:04:52,8,343,67,21,10649.35,42833,technical,15,3
4117,115,CRM software,2020-05-01 14:05:26,2233.86,13328,61,Europe,Retail,2020-04-14 15:04:32,23527,email marketing,2020-04-16 18:43:35,9,388,29,31,6577.94,46358,billing,13,1
1057,103,CRM software,2021-11-17 23:49:26,2876.38,14481,59,Europe,Retail,2021-09-03 19:25:34,24689,email marketing,2021-09-18 16:48:58,7,397,26,6,6256.23,42920,billing,37,2
4786,149,cloud storage,2020-12-22 22:12:45,1925.53,14265,43,Asia,Healthcare,2020-10-22 03:17:31,25839,social media,2020-11-22 23:49:58,1,388,54,47,7632.04,47955,billing,46,2
6657,131,CRM software,2022-11-01 07:02:38,4240.58,13607,33,Asia,Finance,2022-01-17 20:12:33,20545,social media,2022-08-01 03:40:18,1,384,50,22,10142.38,48544,technical,25,5
5200,153,cloud storage,2022-12-06 11:18:27,4107.54,16275,48,South America,Technology,2020-11-24 04:14:28,29998,email marketing,2021-10-31 11:03:40,10,336,73,27,18065.66,42948,technical,21,2
6908,172,cloud storage,2022-01-16 20:16:18,3591.04,19638,37,North America,Technology,2021-12-20 17:35:50,25980,email marketing,2021-12-28 03:12:35,7,302,40,29,8441.68,41596,technical,1,3
5089,165,cloud storage,2021-10-04 22:34:42,3383.85,18174,47,Europe,Healthcare,2020-05-31 18:58:25,24585,email marketing,2021-01-07 11:43:37,2,380,92,21,19272.04,44463,billing,23,2
1790,125,CRM software,2022-07-13 04:00:17,4889.92,15758,66,North America,Technology,2020-07-16 15:12:33,27861,email marketing,2021-01-08 23:33:12,1,394,80,26,6449.61,44405,billing,7,1
6523,180,CRM software,2022-08-29 01:58:42,4802.94,18717,32,Asia,Technology,2020-07-06 00:50:32,20092,email marketing,2021-07-05 18:04:29,4,314,31,40,10017.26,42953,technical,29,4
7006,126,CRM software,2021-12-19 12:39:27,4781.68,13281,29,North America,Technology,2020-02-26 21:38:25,26988,email marketing,2020-11-18 07:19:26,8,368,87,41,10555.5,49951,billing,42,4
7567,123,CRM software,2021-10-20 20:12:18,2363.58,13784,27,Asia,Retail,2021-10-02 05:26:34,27921,social media,2021-10-09 20:39:01,1,333,62,10,16870.73,46286,technical,35,1
5706,158,CRM software,2020-11-11 04:39:11,3498.57,14587,62,Asia,Finance,2020-04-18 11:06:27,27549,social media,2020-05-19 22:17:02,3,369,70,13,14040.5,49823,billing,26,5
9650,178,cloud storage,2022-07-16 01:42:06,1017.36,14475,31,South America,Healthcare,2020-06-15 18:11:32,20198,social media,2022-02-18 07:28:58,6,307,47,29,11834.91,48282,technical,37,1
8661,125,CRM software,2021-04-11 03:19:54,2998.04,16052,41,North America,Healthcare,2020-05-05 12:28:57,20044,email marketing,2020-10-29 18:50:44,1,396,48,49,7987.53,45584,billing,24,2
5330,194,CRM software,2021-11-29 05:48:17,1594.73,15941,35,North America,Healthcare,2020-03-07 07:50:49,28971,social media,2020-04-09 05:40:43,1,373,27,20,19629.49,45725,technical,41,1
1446,140,CRM software,2022-02-27 05:35:23,1518.24,11543,36,Asia,Healthcare,2021-12-21 19:20:34,26839,email marketing,2022-02-14 21:11:28,10,320,45,39,9722.86,49245,technical,42,2
7120,146,CRM software,2021-12-08 08:18:51,3772.42,14959,61,South America,Technology,2021-10-07 14:53:13,26567,email marketing,2021-11-05 20:32:22,9,321,47,39,15690.51,46921,billing,16,2
5878,195,cloud storage,2020-01-28 19:14:48,1227.93,19214,47,South America,Healthcare,2020-01-15 01:24:29,23541,email marketing,2020-01-15 16:18:36,1,305,87,50,18162.82,45903,billing,10,5
6950,146,cloud storage,2020-11-09 00:56:40,2545.02,18723,48,North America,Healthcare,2020-09-16 00:49:06,29765,social media,2020-10-12 06:30:14,1,362,80,32,18262.51,46890,technical,8,3
3257,125,CRM software,2021-05-01 02:14:56,3363.81,19796,38,North America,Finance,2020-01-07 00:24:38,22741,email marketing,2020-04-20 07:34:15,6,387,99,49,8517.37,43085,technical,43,1
1576,172,CRM software,2020-03-22 16:16:01,3525.83,10500,39,Europe,Healthcare,2020-01-05 21:26:41,23312,social media,2020-03-08 21:32:47,4,337,27,8,14772.1,45349,technical,12,5
7254,198,cloud storage,2021-03-22 13:02:36,2373.3,18839,62,North America,Finance,2020-06-04 12:27:03,26445,social media,2020-07-11 10:34:04,10,362,45,9,13978.73,46060,technical,29,4
5603,177,cloud storage,2021-08-14 02:38:28,1954.47,14726,40,Europe,Retail,2020-08-21 16:08:21,21547,social media,2020-10-12 15:12:00,8,313,46,46,17798.67,42410,billing,21,1
7854,135,CRM software,2020-10-25 19:22:27,1568.95,14560,44,Europe,Technology,2020-06-05 14:51:52,22626,email marketing,2020-10-11 01:13:22,4,393,24,20,7946.32,48750,billing,42,2
3284,163,CRM software,2022-09-07 03:01:47,1960.15,11252,45,Europe,Healthcare,2021-04-28 11:22:26,21273,social media,2022-01-15 08:40:05,3,339,37,17,13923.92,45180,technical,31,2
5322,125,CRM software,2022-03-01 16:14:36,1359.71,10849,41,South America,Technology,2021-09-14 10:00:27,22711,email marketing,2021-12-04 07:25:39,3,384,18,49,16146.61,42589,technical,46,2
7733,170,cloud storage,2020-08-11 01:01:59,2854.69,16023,55,Europe,Finance,2020-07-21 20:22:06,27148,email marketing,2020-08-10 20:54:03,10,337,93,44,16209.3,44574,billing,46,2
7435,119,CRM software,2022-12-27 10:22:03,1620.1,17963,27,Europe,Healthcare,2022-10-29 06:02:00,29008,social media,2022-11-04 22:03:11,9,372,71,11,13073.3,42648,billing,21,3
4435,100,cloud storage,2020-10-15 01:08:08,3417.82,11266,41,South America,Healthcare,2020-05-02 02:10:00,26453,email marketing,2020-08-14 09:55:06,1,311,20,35,8124.17,42304,technical,24,1
6941,189,cloud storage,2021-11-19 01:19:10,2334.61,12772,69,Europe,Healthcare,2021-09-07 00:35:41,22984,social media,2021-10-13 09:01:34,7,318,76,25,19210.83,46175,technical,37,1
2434,107,cloud storage,2021-06-13 22:20:24,4018.36,10698,28,South America,Retail,2020-09-23 06:35:00,28165,email marketing,2021-04-01 20:18:09,9,383,41,48,15917.82,47132,billing,14,5
3171,155,CRM software,2020-12-07 13:48:45,2271.72,10864,29,Asia,Finance,2020-08-14 21:57:21,23098,social media,2020-09-24 11:08:22,7,357,74,19,10907.07,41048,billing,23,4
2997,183,cloud storage,2020-04-28 06:37:03,4049.7,11423,56,South America,Healthcare,2020-02-17 11:30:30,24269,social media,2020-04-26 06:00:29,3,363,90,38,18582.7,41800,billing,29,4
1416,184,cloud storage,2021-09-17 05:28:14,4787.0,15025,43,Asia,Finance,2020-12-19 18:57:20,28745,email marketing,2021-04-06 22:07:06,2,394,94,45,17877.32,40107,technical,41,2
5710,173,CRM software,2020-12-02 16:33:58,2615.87,18898,53,North America,Retail,2020-11-15 08:30:08,21198,social media,2020-11-30 13:59:58,1,371,51,26,19693.34,46594,technical,25,2
3398,197,cloud storage,2021-04-01 15:17:43,2106.08,12682,44,South America,Technology,2020-11-05 23:43:20,26467,social media,2020-11-29 08:35:40,10,380,58,9,11932.2,48003,technical,34,2
2009,174,cloud storage,2020-05-28 13:04:43,3202.12,10448,50,Europe,Finance,2020-03-30 11:20:24,29441,social media,2020-04-15 09:59:15,2,394,49,44,17717.86,46735,billing,4,5
6819,164,cloud storage,2022-02-06 15:00:08,4850.45,12522,30,South America,Retail,2021-01-10 19:30:18,27836,social media,2021-10-19 19:20:24,8,399,21,27,16258.84,47111,billing,3,4
1273,172,cloud storage,2020-03-28 22:15:19,3794.87,14155,50,North America,Healthcare,2020-02-05 23:52:17,24382,email marketing,2020-02-27 11:29:22,6,381,37,17,12772.56,43936,billing,45,2
2888,107,CRM software,2022-12-18 07:48:55,2262.88,11376,62,Asia,Healthcare,2021-04-05 17:25:54,27413,email marketing,2022-08-28 01:52:49,6,348,62,47,5569.92,49621,billing,44,4
1169,117,cloud storage,2021-10-09 00:58:40,1135.87,14691,62,South America,Healthcare,2021-03-14 19:43:45,28423,social media,2021-07-25 11:35:36,7,331,48,36,8254.41,44947,technical,11,3
3575,173,CRM software,2020-03-14 13:24:22,1976.99,12505,33,Europe,Healthcare,2020-02-10 05:32:35,20469,email marketing,2020-02-15 11:32:05,5,398,66,44,9492.38,49274,billing,31,1
6424,130,CRM software,2021-12-09 18:51:15,2566.63,10899,63,Asia,Healthcare,2020-04-29 07:02:28,24721,email marketing,2021-05-24 21:58:00,6,391,76,41,6243.6,42174,technical,3,2
5577,139,CRM software,2022-11-08 05:17:06,1656.02,17775,68,Europe,Retail,2020-11-09 02:10:32,24219,social media,2021-04-19 13:35:42,8,319,31,20,7913.87,43013,billing,41,5
8360,120,CRM software,2022-12-05 01:13:30,1412.21,18875,58,South America,Finance,2022-05-21 04:15:51,27892,social media,2022-10-02 09:05:24,3,375,48,37,17269.31,40629,billing,1,3
4082,151,CRM software,2022-05-03 00:11:22,1456.16,18229,47,South America,Technology,2022-02-23 06:44:34,25613,social media,2022-04-02 12:43:53,6,360,69,33,16635.4,41938,billing,41,1
3566,142,CRM software,2020-05-04 11:09:09,2253.43,10247,69,South America,Finance,2020-02-14 23:07:54,27142,email marketing,2020-03-20 19:01:07,3,319,54,13,16775.2,40737,technical,43,3
8318,108,cloud storage,2020-10-16 20:57:54,3238.6,14566,41,Europe,Finance,2020-09-26 10:51:39,24035,email marketing,2020-10-09 12:06:30,1,387,76,37,7990.45,47985,technical,7,4
2898,105,CRM software,2020-11-18 13:28:56,2019.11,11419,28,Asia,Finance,2020-06-07 02:26:07,21126,social media,2020-09-18 15:15:17,6,343,68,13,19019.66,45657,billing,7,5
6097,156,CRM software,2021-12-09 22:50:42,1531.04,17108,43,North America,Retail,2020-04-29 19:06:14,29553,social media,2021-11-28 01:36:49,1,332,11,35,19851.99,44066,technical,14,3
4454,143,cloud storage,2021-03-07 17:19:57,4891.72,19262,28,South America,Healthcare,2020-07-29 21:24:10,20735,social media,2021-03-07 13:51:36,4,311,77,29,10302.37,41224,billing,43,3
5836,185,CRM software,2022-10-08 05:10:30,3255.57,11161,64,Europe,Healthcare,2021-04-12 14:10:14,21633,social media,2021-08-23 10:10:11,2,358,63,10,10539.53,47049,billing,10,3
6811,156,CRM software,2020-04-17 05:34:13,2246.86,16606,25,South America,Technology,2020-01-07 23:16:31,21013,email marketing,2020-03-07 02:55:47,9,390,23,24,19419.26,47925,billing,20,1
7057,127,CRM software,2021-10-12 05:14:27,4259.1,17998,61,North America,Finance,2020-12-06 22:24:30,27389,email marketing,2021-05-12 09:55:46,3,377,92,10,12164.25,49018,billing,11,3
2109,114,CRM software,2020-09-25 07:56:13,1724.56,14648,21,North America,Finance,2020-07-05 06:26:05,28455,social media,2020-09-16 16:19:21,4,304,47,22,11243.85,46660,technical,9,4
6406,120,CRM software,2020-11-24 06:19:18,1514.47,16495,46,North America,Finance,2020-02-09 12:05:29,28286,social media,2020-02-16 20:27:23,6,363,96,25,5597.36,48000,billing,47,1
8796,190,cloud storage,2022-10-04 09:51:47,1642.47,11677,25,Europe,Finance,2021-11-10 08:41:30,28889,email marketing,2022-03-26 01:03:16,2,335,93,29,11548.11,44620,technical,33,4
8631,131,cloud storage,2020-10-07 16:54:40,2622.15,16981,32,Asia,Healthcare,2020-04-27 12:18:24,21881,social media,2020-04-28 22:43:39,7,325,27,25,14205.05,41376,billing,4,2
8635,168,CRM software,2020-01-17 10:13:16,1662.6,19787,26,Europe,Healthcare,2020-01-05 10:21:57,23696,social media,2020-01-15 08:59:00,3,328,67,34,16965.83,48819,technical,26,1
3247,184,CRM software,2021-02-27 19:15:48,2981.01,12548,33,North America,Healthcare,2020-04-11 16:47:04,21860,social media,2020-06-08 16:33:13,10,394,91,23,15006.06,46994,billing,11,1
1587,190,CRM software,2021-05-23 09:55:48,1011.06,18900,41,Asia,Finance,2020-03-11 19:50:34,24655,email marketing,2021-03-11 17:24:32,1,308,60,27,9729.67,40797,billing,37,1
6431,103,cloud storage,2022-10-07 03:32:18,1344.08,13331,31,Europe,Technology,2021-02-08 13:09:09,25841,email marketing,2021-11-05 09:39:02,9,361,51,9,5672.22,47474,technical,29,1
4267,113,cloud storage,2020-04-01 04:33:21,4349.38,14865,62,South America,Healthcare,2020-01-14 12:08:30,22391,social media,2020-03-19 05:36:48,8,388,24,38,7627.03,42722,technical,19,5
1350,163,cloud storage,2022-10-01 10:28:40,2367.07,12076,50,Europe,Technology,2021-07-05 05:32:23,21797,social media,2022-08-30 05:43:15,10,353,16,36,19584.83,42740,billing,23,5
1118,169,cloud storage,2020-02-18 04:42:09,1346.79,19981,39,North America,Healthcare,2020-01-31 21:42:32,27051,email marketing,2020-02-09 13:59:51,2,308,32,31,17945.51,40804,technical,29,4
9673,166,CRM software,2021-05-17 18:14:36,1183.78,16996,43,Asia,Technology,2020-03-28 00:40:05,21203,email marketing,2021-01-30 01:51:35,7,370,18,37,5963.33,41454,technical,17,5
